Phage,Host,Source
8508.377582,32868.81009,Pig
48809.91942,36063.81495,Pig
5132.102702,24125.87859,Pig
9669.609297,6535.556603,Pig
4779.950014,16960.2592,Pig
4661.880007,7898.80856,Pig
17171.12423,73931.47298,Pig
23088.9084,66396.43477,Pig
15394.90366,81955.11971,Pig
6639.295716,20557.61865,Pig
7923.141773,49923.82774,Pig
17842.61305,38914.96476,Pig
16704.08601,67285.09498,Pig
18132.47447,71283.73007,Pig
9169.802657,14948.99554,Pig
8929.851601,2163.225669,Pig
4292.147822,5976.749212,Pig
35948.49795,18894.18864,Pig
10595.173,87210.22273,Pig
11132.94154,8053.911709,Pig
15821.53658,28634.59074,Pig
41969.83279,25462.10078,Pig
7092.725376,17745.75772,Pig
13713.22904,10791.79952,Pig
6270.20659,21564.75335,Pig
22003.51169,151343.4461,Pig
12655.77116,13076.86251,Pig
5840.481841,15622.81095,Pig
4632.6948,5591.912961,Pig
12222.61523,18762.67789,Pig
9674.814108,20772.24506,Pig
4779.699244,7289.771528,Pig
6472.888936,6940.143165,Pig
12450.20969,8472.824785,Pig
15071.6294,30949.12097,Pig
5956.872133,13649.58655,Pig
37669.38867,206402.4537,Pig
5474.550787,18074.27453,Pig
7651.255327,15589.17743,Pig
16175.74451,83704.84965,Pig
22359.79694,117181.9078,Pig
29302.08708,30184.682,Pig
8046.086701,44183.28519,Pig
12999.52046,10135.99205,Pig
23076.55698,59396.42519,Pig
30102.97556,215008.6135,Pig
12006.23059,31068.64782,Pig
10927.84407,7155.225259,Pig
11450.45769,59494.20147,Pig
19553.92439,48375.30255,Pig
9485.37439,10669.2971,Pig
24420.30919,64832.35506,Pig
17050.02576,33951.63842,Pig
9546.348814,39720.5895,Pig
11572.97038,30757.38999,Pig
12971.93389,31971.7824,Pig
17400.05601,38666.01597,Pig
12151.65114,64796.94028,Pig
4513.24739,13554.91227,Pig
44.632641,274.423718,Pig
9442.966544,57007.74949,Pig
2879.014728,6420.761891,Pig
14646.61407,13981.49111,Pig
48295.9429,60908.96906,Pig
4889.235041,17961.32473,Pig
6259.932748,32690.2548,Pig
14993.30998,13731.67217,Pig
2492.824825,5516.100791,Pig
3788.285678,6899.655451,Pig
26.389148,183.75551,Pig
15932.36974,69145.52133,Pig
2901.178101,8816.072744,Pig
21154.42044,27042.48188,Pig
30589.05322,93656.13596,Pig
35593.2591,195097.6562,Pig
7000.216372,29487.61249,Pig
17795.35131,24529.56971,Pig
73840.75294,31362.09325,Pig
14320.76237,38970.59338,Pig
5898.265522,5642.584933,Pig
7978.555765,9441.655637,Pig
10820.73223,37020.90705,Pig
9626.50345,65465.74533,Pig
5749.908862,25990.30609,Pig
9797.641084,10868.69857,Pig
14832.74881,48003.61448,Pig
3413.092014,5677.985998,Pig
10108.13754,12867.10205,Pig
7191.987702,24725.31872,Pig
5283.417728,27099.45556,Pig
5404.705596,24348.49295,Pig
62661.22912,10333.12128,Pig
13271.62697,15014.98988,Pig
20170.04946,94346.36513,Pig
20211.25733,84654.79881,Pig
16022.48728,63549.33548,Pig
9577.757326,26344.04222,Pig
11738.25846,12017.93576,Pig
11296.47685,37069.21517,Pig
23575.52298,68711.59613,Pig
25158.81197,11795.84185,Pig
11607.31164,54222.46135,Pig
9357.252812,18774.44414,Pig
4583.653525,34894.51577,Pig
12815.86937,68295.83405,Pig
14518.32056,61884.164,Pig
20900.28175,123867.8434,Pig
9097.900811,15219.25085,Pig
3618.352731,5770.822662,Pig
18170.49143,110671.8778,Pig
13926.08305,21931.65556,Pig
6373.675061,26936.72438,Pig
11449.6078,7760.551778,Pig
9552.205275,6082.400427,Pig
6725.675646,13633.4895,Pig
11400.44852,41266.04973,Pig
16001.49526,19818.43356,Pig
10224.17241,14949.13675,Pig
6370.185262,9372.955768,Pig
15963.29527,39275.42158,Pig
7186.389801,30838.71795,Pig
17049.97929,110437.0245,Pig
29870.23956,213756.4285,Pig
12280.19261,91335.42531,Pig
20157.20116,80897.46302,Pig
10203.89986,47458.11232,Pig
13479.57885,42918.05913,Pig
38615.91712,23218.02701,Pig
6252.354506,16769.42187,Pig
10161.81136,10954.76406,Pig
23157.30075,102820.7271,Pig
8808.75559,19227.17548,Pig
5211.002973,13938.87535,Pig
27322.95859,54249.42794,Pig
5488.756343,34637.94247,Pig
6003.059232,32253.20637,Pig
38924.2106,95147.85022,Pig
6032.284983,9063.004531,Pig
5501.643188,14324.5999,Pig
10890.8519,23515.90621,Pig
4091.390935,10033.86015,Pig
7748.518468,39381.66778,Pig
55226.54143,16398.30041,Pig
22578.04294,90546.72447,Pig
5800.964978,21773.05275,Pig
106465.2612,63529.62687,Pig
9079.371821,9176.226896,Pig
24148.21072,87731.4045,Pig
5207.696799,25524.08406,Pig
11462.76559,61086.85881,Pig
8145.363525,17867.07402,Pig
20895.43993,70588.39594,Pig
27085.61423,95694.75526,Pig
18482.08113,7232.050365,Pig
45469.31524,171109.8409,Pig
8424.9231,52594.29369,Pig
5768.999245,44940.0891,Pig
8764.642885,7151.661225,Pig
15517.91703,32043.62603,Pig
7930.278942,28501.51157,Pig
12193.83452,75058.04573,Pig
16437.93548,39483.9277,Pig
10375.95321,73132.94396,Pig
33507.56314,163164.7352,Pig
28088.45131,73461.97041,Pig
16053.6685,42827.8942,Pig
10890.68137,58372.72292,Pig
17348.41937,44782.44034,Pig
10432.78522,41529.07169,Pig
59030.97007,21898.24742,Pig
7240.258395,6601.32573,Pig
4747.34395,10598.54123,Pig
6863.576293,6042.678688,Pig
4361.937189,8036.923186,Pig
6855.19988,7758.773496,Pig
17492.79126,67727.88935,Pig
2566.820624,984.741562,Pig
9389.044193,4074.629559,Pig
13089.97251,38567.97388,Pig
1829.3821,11038.35053,Pig
2237.54108,7708.959705,Pig
13393.98971,54291.07821,Pig
7472.543779,36030.7932,Pig
32859.75356,49061.10966,Pig
8925.188174,15350.94518,Pig
71045.28112,19260.65213,Pig
5578.741365,29224.25611,Pig
1490.747822,9546.101319,Pig
6393.326805,24879.25467,Pig
4554.856619,5470.706176,Pig
16005.43792,13250.87287,Pig
17512.08041,91565.47098,Pig
15020.33307,55453.62842,Pig
7938.753454,34930.56238,Pig
99870.54666,93120.78822,Pig
7285.046559,10429.01511,Pig
9291.016241,2697.178529,Pig
25115.95586,9314.668479,Pig
3243.37544,10722.48027,Pig
16160.51545,4339.390694,Pig
29478.93379,14836.47719,Pig
9475.347056,4118.588185,Pig
4665.178241,9739.244636,Pig
52152.97288,11846.10151,Pig
4900.757509,11085.07285,Pig
21301.39298,2894.168861,Pig
8185.682148,13048.91467,Pig
4453.588678,27757.81137,Pig
5827.717918,25532.36142,Pig
10335.74792,16366.88386,Pig
1669.448359,4579.888298,Pig
5547.851582,4391.44081,Pig
32597.66268,4455.303589,Pig
5409.957794,14334.03645,Pig
7540.842086,1882.474566,Pig
2578.006452,11174.86955,Pig
11435.66189,22075.35867,Pig
10774.0618,30039.9134,Pig
1917.804805,6205.154817,Pig
6130.03634,24427.80347,Pig
6800.057265,12499.05113,Pig
12163.51609,3858.528104,Pig
3407.221948,10331.84711,Pig
2382.74129,10019.63404,Pig
9165.238292,42692.49303,Pig
29451.60271,6556.61871,Pig
5797.687917,45722.06187,Pig
4185.015056,14958.38277,Pig
36014.28372,18165.48049,Pig
17026.74713,30970.50893,Pig
19061.20102,78640.29941,Pig
9230.341856,27858.35063,Pig
18095.56674,17062.91275,Pig
15656.15717,34219.21549,Pig
6844.922268,28268.72884,Pig
21320.98791,11908.89364,Pig
5083.720741,12542.22095,Pig
20128.24638,65829.35981,Pig
16005.013,18207.89185,Pig
26362.15105,15989.0165,Pig
7162.879456,30393.30902,Pig
13751.04242,10001.62247,Pig
27538.64566,45937.47723,Pig
13084.21239,89639.00774,Pig
34794.53654,19324.28317,Pig
14002.8241,87161.98577,Pig
117005.8099,26779.12186,Pig
98512.7099,21768.89453,Pig
27924.41042,10829.62452,Pig
32963.11033,15640.43019,Pig
15721.23666,28747.76525,Pig
3005.258978,2760.840702,Pig
7043.824183,8928.521425,Pig
63.62253,2142.676833,Pig
10806.8867,30060.86581,Pig
3357.898577,18433.9079,Pig
3346.752449,16244.64752,Pig
13727.16172,2768.189579,Pig
3152.870246,23567.10936,Pig
5335.992617,17049.7652,Pig
9130.544892,3162.631709,Pig
5615.390322,37010.01733,Pig
4452.441472,19168.70533,Pig
15865.6424,72208.77653,Pig
20459.88164,96481.78354,Pig
15869.37237,20973.78228,Pig
12653.52411,87682.58786,Pig
11531.62112,17546.71955,Pig
16854.00234,73945.89865,Pig
48482.55867,30648.17828,Pig
28441.54446,71336.85892,Pig
5360.01181,38165.42065,Pig
13863.18645,73785.63071,Pig
6847.969451,26685.33366,Pig
5757.275226,37540.93903,Pig
8675.308674,41211.69766,Pig
3672.694294,13993.08729,Pig
9170.765227,13556.8498,Pig
22569.54154,71114.83082,Pig
4946.639518,24303.7039,Pig
5257.192569,16662.63974,Pig
8441.183885,35766.08218,Pig
8307.369107,43212.68029,Pig
4348.420258,32690.84555,Pig
8539.595569,46634.23163,Pig
14082.88304,45998.37776,Pig
10827.77177,56363.3689,Pig
1840.073667,6563.168801,Pig
8880.90737,20413.93627,Pig
34306.07896,41372.55122,Pig
12926.14898,20525.06438,Pig
50716.73586,111880.2655,Pig
8167.235115,45421.87978,Pig
40414.61181,11294.25128,Pig
2833.700731,7864.254446,Pig
8078.494377,33044.19103,Pig
12063.43444,57635.6703,Pig
12307.27636,27940.44371,Pig
11132.48772,8269.584439,Pig
4424.653734,10937.25781,Pig
16506.58618,9939.978552,Pig
3088.369135,7515.732955,Pig
5253.948176,27566.60061,Pig
37917.85897,18171.58005,Pig
2004.119419,10442.55051,Pig
5538.24565,39940.4657,Pig
7385.336327,52903.5787,Pig
17779.99382,25274.74963,Pig
8180.608636,27627.46214,Pig
8862.01116,19463.92428,Pig
18769.61697,134203.5899,Pig
10733.12997,53898.73209,Pig
90257.13458,96688.54746,Pig
18387.88558,75244.20655,Pig
7866.593319,72768.11094,Pig
11758.7652,96534.26548,Pig
19265.50062,24737.41272,Pig
2266.09909,4585.332438,Pig
14175.29401,21226.58677,Pig
28095.64618,12142.61587,Pig
6881.330632,16050.76172,Pig
9794.323957,42216.97821,Pig
20355.44894,17273.0272,Pig
21235.95218,24703.11609,Pig
3123.299024,15781.70117,Pig
5725.458895,23957.86846,Pig
1560.492409,13368.63683,Pig
12940.99276,11775.9743,Pig
36793.98144,237369.1191,Pig
8935.743155,33707.06752,Pig
4098.659703,26713.46815,Pig
10559.66737,50087.31713,Pig
17450.75796,58851.37311,Pig
27825.84005,171969.3085,Pig
557.328695,1909.569773,Pig
273.557633,40.748417,Pig
15486.81107,12656.14746,Pig
3341.275912,7656.030566,Pig
9360.261048,62603.8199,Pig
7017.73677,30809.74029,Pig
5302.565586,22079.10942,Pig
5872.037764,19764.49447,Pig
23735.86752,40174.02418,Pig
15004.28567,24310.71042,Pig
31252.81792,13201.05308,Pig
3797.361533,5347.252277,Pig
4185.079937,4983.244376,Pig
8145.421086,45110.28199,Pig
8333.918185,29641.8009,Pig
64497.44602,31213.60339,Pig
7730.363911,9965.627081,Pig
17351.41992,14490.9593,Pig
33039.77141,48061.74662,Pig
3091.410379,15596.39655,Pig
16912.36746,6852.240228,Pig
7517.992626,44256.80131,Pig
28655.9617,35854.86779,Pig
7944.808468,19598.53107,Pig
9615.332753,18599.39772,Pig
5783.963642,15225.56247,Pig
3718.240291,17483.21164,Pig
5735.727513,12619.7401,Pig
16650.0592,28414.6946,Pig
13772.02359,51867.68906,Pig
151476.008,129221.902,Pig
120154.8344,110005.368,Pig
2505.597121,11790.49745,Pig
8674.83816,56243.67453,Pig
15208.80793,8417.034956,Pig
6225.339332,31229.29033,Pig
2791.118532,6191.368213,Pig
3394.696799,6187.788496,Pig
3207.197513,20062.61533,Pig
5281.406686,52558.64275,Pig
6800.663361,23403.65958,Pig
9108.357625,49009.51694,Pig
7242.522457,25863.60776,Pig
12432.21097,56219.02541,Pig
6226.100298,14895.0243,Pig
3702.784421,13100.6029,Pig
36364.92676,24101.7592,Pig
11262.44008,57893.47173,Pig
7531.919417,18639.35205,Pig
11981.91992,65751.6089,Pig
19329.35902,206251.8046,Pig
4852.762883,18037.22708,Pig
12352.26288,41136.6144,Pig
3263.151487,15920.64388,Pig
12529.46066,48464.89829,Pig
3599.761683,2795.835014,Pig
14828.09052,46946.04087,Pig
11493.45088,70968.59717,Pig
9626.654837,28713.80477,Pig
13798.2416,99567.83859,Pig
6750.551827,22563.29821,Pig
4086.352565,11902.13251,Pig
9801.6161,41169.21254,Pig
15532.386,43998.09487,Pig
19240.28694,40693.92405,Pig
20937.17169,106991.0707,Pig
20160.46066,64733.26369,Pig
4157.388388,22652.53004,Pig
15869.6575,142525.2408,Pig
6237.644921,10848.40198,Pig
30579.8666,63761.83533,Pig
8689.786185,23450.82227,Pig
3614.094112,3264.004615,Pig
5124.79414,1307.400964,Pig
8999.265623,36078.63157,Pig
4545.822775,10426.27013,Pig
6995.222624,21653.33841,Pig
5524.653226,29134.76806,Pig
9391.075836,63775.01895,Pig
11285.88857,62815.76403,Pig
7096.55816,3369.840334,Pig
12718.16709,6080.566804,Pig
16984.62606,93032.52607,Pig
10107.84113,39533.54539,Pig
7003.898705,28956.78127,Pig
3996.316002,18961.27483,Pig
7893.263944,16009.42382,Pig
202045.4605,22425.81115,Pig
7269.322317,15121.02762,Pig
3185.293593,7802.306446,Pig
19494.11165,16178.47,Pig
6016.722562,9127.278651,Pig
3043.804592,11585.18285,Pig
9827.217141,10939.73011,Pig
10402.89194,34556.81917,Pig
30696.28868,9086.826307,Pig
9963.007402,67256.45326,Pig
10689.91203,22139.17546,Pig
9092.441972,25098.51896,Pig
9339.198198,17568.6997,Pig
8794.531043,23247.86025,Pig
7206.332319,32263.08946,Pig
8573.918991,34855.9087,Pig
7786.034052,36928.14649,Pig
10367.36164,22632.35856,Pig
5144.204734,34493.85991,Pig
8111.769744,48325.4516,Pig
32705.84922,20592.2139,Pig
8449.313231,19847.06284,Pig
10092.60448,38764.2617,Pig
7204.922517,34652.31019,Pig
8511.36375,17221.81651,Pig
7850.897365,56417.35006,Pig
4863.336275,20324.18853,Pig
11781.52569,39685.16968,Pig
11736.00571,47695.95141,Pig
99350.38572,26364.75084,Pig
2855.257001,4705.750384,Pig
19335.30281,58274.39789,Pig
6619.923703,47899.00982,Pig
5833.70704,8297.818238,Pig
9818.857808,43926.87878,Pig
2454.121515,14791.84081,Pig
3500.954855,2475.308643,Pig
3007.022383,5737.506407,Pig
9551.028432,31821.85381,Pig
7564.46471,17896.01235,Pig
18836.8059,80353.33985,Pig
31315.69268,77473.57701,Pig
8363.233574,39491.01169,Pig
30732.85832,201847.9686,Pig
17504.39292,17907.32263,Pig
12532.86804,42565.09693,Pig
8402.591547,21828.96882,Pig
4219.269321,6684.186566,Pig
12948.61011,40867.09072,Pig
13651.71757,93813.91296,Pig
10773.9432,47017.89441,Pig
16147.92351,96287.8528,Pig
18962.92487,72941.65561,Pig
19506.17793,106088.3807,Pig
28786.19697,124436.0019,Pig
22318.14834,79772.49779,Pig
12325.02084,78595.53785,Pig
6184.761126,33245.15582,Pig
12659.74366,22917.513,Pig
44998.87732,184319.6306,Pig
27787.16616,97430.39936,Pig
9369.354245,51149.06793,Pig
9371.347959,51988.08372,Pig
16453.95992,88435.14911,Pig
9177.175654,21465.5369,Pig
29693.72183,152185.3176,Pig
9890.486308,24384.01143,Pig
15372.90307,21729.03597,Pig
7356.877848,7508.080899,Pig
11670.70714,20501.86138,Pig
15468.91365,25039.12786,Pig
15183.36351,47331.51965,Pig
2042.361321,1796.728782,Pig
12001.33633,20606.53658,Pig
8663.006589,48033.50437,Pig
12358.89915,39813.72406,Pig
6640.971139,16793.82271,Pig
17762.63497,2075.298521,Pig
4071.169978,10265.08199,Pig
11642.6629,12027.09966,Pig
14254.7885,85041.68511,Pig
1147.114377,5175.915875,Pig
11334.9738,25460.17822,Pig
6194.103252,6428.647188,Pig
18666.59212,34886.48705,Pig
11709.7907,29966.25115,Pig
9539.357993,6778.053529,Pig
19667.68254,38408.47179,Pig
17463.66948,94679.65302,Pig
9450.970253,7775.942233,Pig
8594.490722,31923.45595,Pig
12935.97742,59803.2396,Pig
10503.06988,30141.26035,Pig
11653.83789,91809.26553,Pig
107930.0141,68553.60773,Pig
8747.422906,45600.72898,Pig
7324.701606,11489.8477,Pig
14213.45559,79053.47724,Pig
8275.406995,14172.05929,Pig
18063.71032,33675.95442,Pig
5587.172314,16416.87352,Pig
19473.19225,22372.38881,Pig
9973.340134,16117.95671,Pig
11930.46709,28543.48357,Pig
3335.072839,19868.01214,Pig
16624.34681,36767.19531,Pig
17481.94652,24427.74857,Pig
26160.31585,14572.16491,Pig
7214.423379,15045.30321,Pig
9858.522599,25696.37619,Pig
16569.41235,12598.05234,Pig
10011.94166,25419.10995,Pig
135.630201,591.065251,Pig
8118.692523,32456.70898,Pig
3544.327101,16302.88727,Pig
1091.8611,528.449122,Pig
14407.03554,7648.27401,Pig
8218.33232,13952.7188,Pig
6623.512875,33980.05958,Pig
15598.23912,44109.83128,Pig
8757.279248,11745.53064,Pig
19976.95515,34019.24973,Pig
10499.74389,25536.42787,Pig
8619.933591,12634.24213,Pig
25049.58069,71170.96243,Pig
16239.73586,131914.9808,Pig
9214.04411,3377.39203,Pig
5365.290754,34627.54473,Pig
7329.186209,29923.02347,Pig
30231.03495,59148.6315,Pig
8838.157641,42498.81601,Pig
8937.748115,36404.07145,Pig
16367.11657,30111.26619,Pig
5744.339104,4680.490804,Pig
10232.11285,17273.64814,Pig
7162.680046,18105.07525,Pig
13466.7798,22400.37063,Pig
30.34867,526.376637,Pig
8041.987115,16199.76446,Pig
18288.64326,52800.98551,Pig
15579.02439,14871.00328,Pig
16.527706,123.009258,Pig
174.50188,95.225236,Pig
13378.32519,26307.80374,Pig
14939.87147,5226.288944,Pig
5306.825008,6612.47602,Pig
5315.85837,24401.54585,Pig
9344.851973,41434.77718,Pig
3285.706595,5849.689435,Pig
2717.764068,6211.60019,Pig
12826.68064,44707.32451,Pig
10296.89301,36707.45669,Pig
8557.563252,24062.54403,Pig
7080.599587,15677.65287,Pig
4687.268626,10979.80705,Pig
32003.3055,42558.41217,Pig
12049.45351,76376.387,Pig
42868.67377,170039.4889,Pig
8479.484137,57597.8925,Pig
43477.63306,129771.0384,Pig
6855.393464,53452.24177,Pig
17332.50321,42739.1978,Pig
33549.8442,84506.60565,Pig
24828.44814,101591.7656,Pig
36078.48868,75177.01997,Pig
11671.69059,72184.57725,Pig
12734.10682,83675.32663,Pig
16998.76814,74577.60538,Pig
39076.04757,39077.97389,Pig
8726.210754,14915.38418,Pig
6894.186674,15962.52678,Pig
7345.527264,14660.93783,Pig
14278.57259,55691.42295,Pig
14700.35051,69511.40576,Pig
37952.25758,20435.88242,Pig
10864.32954,63112.28091,Pig
7209.76857,10474.47158,Pig
8827.751623,29925.37423,Pig
25699.34538,44969.72786,Pig
15397.37709,91576.06429,Pig
13674.50299,19642.77075,Pig
1137.266218,5110.714212,Pig
10265.74782,27208.3127,Pig
3223.931489,14187.87028,Pig
8789.290627,13710.07256,Pig
5523.244027,14279.5983,Pig
15180.72087,6471.197442,Pig
11518.21396,25530.56288,Pig
34041.8525,8509.016439,Pig
10988.41116,19708.24055,Pig
18498.59729,17076.70289,Pig
11148.11251,14768.97721,Pig
48905.92453,9296.991555,Pig
9729.235091,14634.97637,Pig
17013.19019,17247.83428,Pig
5591.392224,26469.23605,Pig
17884.96818,145637.3767,Pig
11092.74396,76012.9255,Pig
4359.457591,27580.74592,Pig
39712.45541,29996.2046,Pig
14907.99362,59115.55124,Pig
9478.048036,112982.6055,Pig
10262.88303,41279.01423,Pig
6665.080914,38175.09805,Pig
5104.426484,23041.35241,Pig
9652.097515,24347.94594,Pig
13428.18175,23726.85623,Pig
20393.28203,134471.56,Pig
27911.89423,158958.9927,Pig
10722.24304,17801.48342,Pig
9687.31642,35252.16221,Pig
14905.93054,45162.62208,Pig
24036.35238,28856.46952,Pig
5296.691844,40798.666,Pig
25337.80345,39892.68661,Pig
11035.04423,33337.75416,Pig
12019.68385,42537.0682,Pig
19920.21635,41293.03456,Pig
7622.760521,52105.17331,Pig
11182.37039,59832.48172,Pig
9000.116861,55247.05554,Pig
2118.891245,8061.430487,Pig
3305.333759,25117.44143,Pig
4090.968126,16842.14466,Pig
3482.968034,4892.563584,Pig
7534.814828,5908.556566,Pig
23029.81797,94936.11426,Pig
6879.367327,1765.420278,Pig
83.021242,1895.92722,Pig
13.557469,200.110455,Pig
22.533773,286.040204,Pig
15.13318,283.722554,Pig
25496.49882,9113.955555,Pig
21.20937,292.755988,Pig
11017.88784,4132.312592,Pig
11528.33966,64550.97905,Pig
7728.905163,16532.80476,Pig
11439.28365,61222.94605,Pig
10630.8872,33981.93978,Pig
13536.73198,41633.19181,Pig
56609.76093,15114.69979,Pig
3748.968225,18271.51323,Pig
2722.535254,15753.99784,Pig
28459.06302,40234.4836,Pig
10736.44176,4808.669407,Pig
5256.202859,7982.071029,Pig
11072.34757,10639.98822,Pig
13706.57222,15202.22873,Pig
18708.12708,96439.53718,Pig
7859.753804,50166.30112,Pig
11936.25293,60553.35024,Pig
20602.67752,13316.69921,Pig
10050.42403,12684.06514,Pig
11980.108,44021.19815,Pig
23013.88396,27317.43386,Pig
5000.005972,16241.32561,Pig
4824.736829,14382.02155,Pig
63677.81634,14268.27624,Pig
46860.83533,61124.04511,Pig
10897.72533,24655.322,Pig
10499.24849,15037.09208,Pig
13660.72983,14221.75772,Pig
10768.75909,17961.20287,Pig
17914.79775,65167.22731,Pig
6697.668086,2690.873881,Pig
19412.18964,109882.2541,Pig
10660.10917,21033.563,Pig
11431.4159,66779.06086,Pig
12502.85429,52910.42087,Pig
5543.243562,31550.52965,Pig
